Time,Current Risk Score,Sliding Window Risk Score,Current Risk Color,Sliding Window Risk Color
1104,0.0,0.22799999999999998,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4549019607843137, 0.7285198000768935, 0.0, 1.0)"
1105,0.0,0.22799999999999998,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4549019607843137, 0.7285198000768935, 0.0, 1.0)"
1106,0.0,0.06133333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.11764705882352941, 0.5605536332179931, 0.0, 1.0)"
1107,0.0,0.06133333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.11764705882352941, 0.5605536332179931, 0.0, 1.0)"
1108,0.0,0.06133333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.11764705882352941, 0.5605536332179931, 0.0, 1.0)"
1109,0.15,0.06133333333333334,"(0.2980392156862745, 0.65039600153787, 0.0, 1.0)","(0.11764705882352941, 0.5605536332179931, 0.0, 1.0)"
1110,0.0,0.10633333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.21176470588235294, 0.6074279123414071, 0.0, 1.0)"
1111,0.0,0.10633333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.21176470588235294, 0.6074279123414071, 0.0, 1.0)"
1112,0.0,0.10633333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.21176470588235294, 0.6074279123414071, 0.0, 1.0)"
1113,0.0,0.10633333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.21176470588235294, 0.6074279123414071, 0.0, 1.0)"
1114,0.0,0.10633333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.21176470588235294, 0.6074279123414071, 0.0, 1.0)"
1115,0.0,0.10633333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.21176470588235294, 0.6074279123414071, 0.0, 1.0)"
1116,0.0,0.07833333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1568627450980392, 0.580084582852749, 0.0, 1.0)"
1117,0.0,0.07833333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1568627450980392, 0.580084582852749, 0.0, 1.0)"
1118,0.04000000000000001,0.07833333333333334,"(0.0784313725490196, 0.5410226835832372, 0.0, 1.0)","(0.1568627450980392, 0.580084582852749, 0.0, 1.0)"
1119,0.0,0.09033333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1803921568627451, 0.5918031526336025, 0.0, 1.0)"
1120,0.0,0.09033333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1803921568627451, 0.5918031526336025, 0.0, 1.0)"
1121,0.0,0.09033333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1803921568627451, 0.5918031526336025, 0.0, 1.0)"
1122,0.0,0.09033333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1803921568627451, 0.5918031526336025, 0.0, 1.0)"
1123,0.0,0.09033333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1803921568627451, 0.5918031526336025, 0.0, 1.0)"
1124,0.0,0.09033333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1803921568627451, 0.5918031526336025, 0.0, 1.0)"
1125,0.0,0.09033333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1803921568627451, 0.5918031526336025, 0.0, 1.0)"
1126,0.0,0.09033333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1803921568627451, 0.5918031526336025, 0.0, 1.0)"
1127,0.18000000000000002,0.09033333333333333,"(0.3607843137254902, 0.6816455209534794, 0.0, 1.0)","(0.1803921568627451, 0.5918031526336025, 0.0, 1.0)"
1128,0.0,0.12633333333333335,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.25098039215686274, 0.626958861976163, 0.0, 1.0)"
1129,0.0,0.093,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1803921568627451, 0.5918031526336025, 0.0, 1.0)"
1130,0.0,0.093,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1803921568627451, 0.5918031526336025, 0.0, 1.0)"
1131,0.0,0.093,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1803921568627451, 0.5918031526336025, 0.0, 1.0)"
1132,0.0,0.093,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1803921568627451, 0.5918031526336025, 0.0, 1.0)"
1133,0.0,0.093,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1803921568627451, 0.5918031526336025, 0.0, 1.0)"
1134,0.0,0.093,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1803921568627451, 0.5918031526336025, 0.0, 1.0)"
1135,0.0,0.093,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1803921568627451, 0.5918031526336025, 0.0, 1.0)"
1136,0.0,0.093,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.1803921568627451, 0.5918031526336025, 0.0, 1.0)"
1137,0.5,0.093,"(1.0, 0.996078431372549, 0.0, 1.0)","(0.1803921568627451, 0.5918031526336025, 0.0, 1.0)"
1138,0.0,0.14300000000000002,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2823529411764706, 0.6425836216839678, 0.0, 1.0)"
1139,0.0,0.14300000000000002,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2823529411764706, 0.6425836216839678, 0.0, 1.0)"
1140,0.0,0.09800000000000002,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.19607843137254902, 0.5996155324875048, 0.0, 1.0)"
1141,0.0,0.09800000000000002,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.19607843137254902, 0.5996155324875048, 0.0, 1.0)"
1142,0.0,0.09800000000000002,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.19607843137254902, 0.5996155324875048, 0.0, 1.0)"
1143,0.0,0.09800000000000002,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.19607843137254902, 0.5996155324875048, 0.0, 1.0)"
1144,0.0,0.09800000000000002,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.19607843137254902, 0.5996155324875048, 0.0, 1.0)"
1145,0.16000000000000003,0.09800000000000002,"(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)","(0.19607843137254902, 0.5996155324875048, 0.0, 1.0)"
1146,0.0,0.1406666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2823529411764706, 0.6425836216839678, 0.0, 1.0)"
1147,0.0,0.1406666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2823529411764706, 0.6425836216839678, 0.0, 1.0)"
1148,0.0,0.1406666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2823529411764706, 0.6425836216839678, 0.0, 1.0)"
1149,0.0,0.1286666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.25098039215686274, 0.626958861976163, 0.0, 1.0)"
1150,0.0,0.1286666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.25098039215686274, 0.626958861976163, 0.0, 1.0)"
1151,0.0,0.1286666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.25098039215686274, 0.626958861976163, 0.0, 1.0)"
1152,0.0,0.1286666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.25098039215686274, 0.626958861976163, 0.0, 1.0)"
1153,0.0,0.1286666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.25098039215686274, 0.626958861976163, 0.0, 1.0)"
1154,0.0,0.1286666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.25098039215686274, 0.626958861976163, 0.0, 1.0)"
1155,0.0,0.1286666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.25098039215686274, 0.626958861976163, 0.0, 1.0)"
1156,0.0,0.1286666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.25098039215686274, 0.626958861976163, 0.0, 1.0)"
1157,0.09,0.1286666666666667,"(0.1803921568627451, 0.5918031526336025, 0.0, 1.0)","(0.25098039215686274, 0.626958861976163, 0.0, 1.0)"
1158,0.0,0.11366666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.22745098039215686, 0.6152402921953095, 0.0, 1.0)"
1159,0.0,0.11366666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.22745098039215686, 0.6152402921953095, 0.0, 1.0)"
1160,0.0,0.11366666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.22745098039215686, 0.6152402921953095, 0.0, 1.0)"
1161,0.0,0.11366666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.22745098039215686, 0.6152402921953095, 0.0, 1.0)"
1162,0.0,0.11366666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.22745098039215686, 0.6152402921953095, 0.0, 1.0)"
1163,0.0,0.11366666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.22745098039215686, 0.6152402921953095, 0.0, 1.0)"
1164,0.04000000000000001,0.11366666666666667,"(0.0784313725490196, 0.5410226835832372, 0.0, 1.0)","(0.22745098039215686, 0.6152402921953095, 0.0, 1.0)"
1165,0.0,0.11633333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.22745098039215686, 0.6152402921953095, 0.0, 1.0)"
1166,0.27,0.11633333333333333,"(0.5411764705882353, 0.7714878892733563, 0.0, 1.0)","(0.22745098039215686, 0.6152402921953095, 0.0, 1.0)"
1167,0.0,0.15233333333333332,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2980392156862745, 0.65039600153787, 0.0, 1.0)"
1168,0.0,0.10233333333333335,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.20392156862745098, 0.603521722414456, 0.0, 1.0)"
1169,0.0,0.10233333333333335,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.20392156862745098, 0.603521722414456, 0.0, 1.0)"
1170,0.5,0.10233333333333335,"(1.0, 0.996078431372549, 0.0, 1.0)","(0.20392156862745098, 0.603521722414456, 0.0, 1.0)"
1171,0.0,0.169,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.33725490196078434, 0.6699269511726259, 0.0, 1.0)"
1172,0.0,0.169,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.33725490196078434, 0.6699269511726259, 0.0, 1.0)"
1173,0.0,0.169,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.33725490196078434, 0.6699269511726259, 0.0, 1.0)"
1174,0.21,0.169,"(0.4156862745098039, 0.7089888504421376, 0.0, 1.0)","(0.33725490196078434, 0.6699269511726259, 0.0, 1.0)"
1175,0.0,0.183,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3607843137254902, 0.6816455209534794, 0.0, 1.0)"
1176,0.0,0.14033333333333337,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.27450980392156865, 0.6386774317570165, 0.0, 1.0)"
1177,0.0,0.14033333333333337,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.27450980392156865, 0.6386774317570165, 0.0, 1.0)"
1178,0.16000000000000003,0.14033333333333337,"(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)","(0.27450980392156865, 0.6386774317570165, 0.0, 1.0)"
1179,0.0,0.15633333333333338,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)"
1180,0.0,0.15633333333333338,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)"
1181,0.09,0.15633333333333338,"(0.1803921568627451, 0.5918031526336025, 0.0, 1.0)","(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)"
1182,0.0,0.18033333333333337,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3607843137254902, 0.6816455209534794, 0.0, 1.0)"
1183,0.0,0.18033333333333337,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3607843137254902, 0.6816455209534794, 0.0, 1.0)"
1184,0.0,0.18033333333333337,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3607843137254902, 0.6816455209534794, 0.0, 1.0)"
1185,0.0,0.18033333333333337,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3607843137254902, 0.6816455209534794, 0.0, 1.0)"
1186,0.0,0.18033333333333337,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3607843137254902, 0.6816455209534794, 0.0, 1.0)"
1187,0.0,0.18033333333333337,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3607843137254902, 0.6816455209534794, 0.0, 1.0)"
1188,0.0,0.15933333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)"
1189,0.16000000000000003,0.15933333333333333,"(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)","(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)"
1190,0.0,0.16999999999999998,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.33725490196078434, 0.6699269511726259, 0.0, 1.0)"
1191,0.5,0.16999999999999998,"(1.0, 0.996078431372549, 0.0, 1.0)","(0.33725490196078434, 0.6699269511726259, 0.0, 1.0)"
1192,0.0,0.2533333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5019607843137255, 0.7519569396386006, 0.0, 1.0)"
1193,0.0,0.2533333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5019607843137255, 0.7519569396386006, 0.0, 1.0)"
1194,0.0,0.2533333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5019607843137255, 0.7519569396386006, 0.0, 1.0)"
1195,0.0,0.25066666666666665,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5019607843137255, 0.7519569396386006, 0.0, 1.0)"
1196,0.18000000000000002,0.25066666666666665,"(0.3607843137254902, 0.6816455209534794, 0.0, 1.0)","(0.5019607843137255, 0.7519569396386006, 0.0, 1.0)"
1197,0.0,0.2506666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5019607843137255, 0.7519569396386006, 0.0, 1.0)"
1198,0.0,0.2506666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5019607843137255, 0.7519569396386006, 0.0, 1.0)"
1199,0.0,0.2506666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5019607843137255, 0.7519569396386006, 0.0, 1.0)"
1200,0.0,0.2506666666666667,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5019607843137255, 0.7519569396386006, 0.0, 1.0)"
1201,0.0,0.18400000000000002,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3686274509803922, 0.6855517108804305, 0.0, 1.0)"
1202,0.0,0.18400000000000002,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3686274509803922, 0.6855517108804305, 0.0, 1.0)"
1203,0.0,0.18400000000000002,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3686274509803922, 0.6855517108804305, 0.0, 1.0)"
1204,0.0,0.18400000000000002,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3686274509803922, 0.6855517108804305, 0.0, 1.0)"
1205,0.24,0.17,"(0.4784313725490196, 0.740238369857747, 0.0, 1.0)","(0.33725490196078434, 0.6699269511726259, 0.0, 1.0)"
1206,0.0,0.202,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4, 0.7011764705882353, 0.0, 1.0)"
1207,0.0,0.202,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4, 0.7011764705882353, 0.0, 1.0)"
1208,0.0,0.202,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4, 0.7011764705882353, 0.0, 1.0)"
1209,0.18,0.186,"(0.3607843137254902, 0.6816455209534794, 0.0, 1.0)","(0.3686274509803922, 0.6855517108804305, 0.0, 1.0)"
1210,0.0,0.222,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4392156862745098, 0.7207074202229912, 0.0, 1.0)"
1211,0.0,0.222,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4392156862745098, 0.7207074202229912, 0.0, 1.0)"
1212,0.0,0.198,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.39215686274509803, 0.697270280661284, 0.0, 1.0)"
1213,0.0,0.198,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.39215686274509803, 0.697270280661284, 0.0, 1.0)"
1214,0.0,0.198,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.39215686274509803, 0.697270280661284, 0.0, 1.0)"
1215,0.12,0.198,"(0.23529411764705882, 0.6191464821222606, 0.0, 1.0)","(0.39215686274509803, 0.697270280661284, 0.0, 1.0)"
1216,0.0,0.21000000000000002,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4156862745098039, 0.7089888504421376, 0.0, 1.0)"
1217,0.0,0.21000000000000002,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.4156862745098039, 0.7089888504421376, 0.0, 1.0)"
1218,0.24,0.21000000000000002,"(0.4784313725490196, 0.740238369857747, 0.0, 1.0)","(0.4156862745098039, 0.7089888504421376, 0.0, 1.0)"
1219,0.0,0.22600000000000003,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.44705882352941173, 0.7246136101499423, 0.0, 1.0)"
1220,0.0,0.21533333333333338,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.43137254901960786, 0.71680123029604, 0.0, 1.0)"
1221,0.0,0.21533333333333338,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.43137254901960786, 0.71680123029604, 0.0, 1.0)"
1222,0.0,0.132,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2588235294117647, 0.6308650519031141, 0.0, 1.0)"
1223,0.0,0.132,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2588235294117647, 0.6308650519031141, 0.0, 1.0)"
1224,0.0,0.132,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2588235294117647, 0.6308650519031141, 0.0, 1.0)"
1225,0.0,0.132,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2588235294117647, 0.6308650519031141, 0.0, 1.0)"
1226,0.15,0.132,"(0.2980392156862745, 0.65039600153787, 0.0, 1.0)","(0.2588235294117647, 0.6308650519031141, 0.0, 1.0)"
1227,0.0,0.126,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.25098039215686274, 0.626958861976163, 0.0, 1.0)"
1228,0.0,0.126,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.25098039215686274, 0.626958861976163, 0.0, 1.0)"
1229,0.0,0.126,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.25098039215686274, 0.626958861976163, 0.0, 1.0)"
1230,0.0,0.126,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.25098039215686274, 0.626958861976163, 0.0, 1.0)"
1231,0.0,0.126,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.25098039215686274, 0.626958861976163, 0.0, 1.0)"
1232,0.3,0.126,"(0.596078431372549, 0.7988312187620146, 0.0, 1.0)","(0.25098039215686274, 0.626958861976163, 0.0, 1.0)"
1233,0.12,0.136,"(0.23529411764705882, 0.6191464821222606, 0.0, 1.0)","(0.26666666666666666, 0.6347712418300654, 0.0, 1.0)"
1234,0.5,0.14,"(1.0, 0.996078431372549, 0.0, 1.0)","(0.27450980392156865, 0.6386774317570165, 0.0, 1.0)"
1235,0.0,0.17333333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.34509803921568627, 0.673833141099577, 0.0, 1.0)"
1236,0.0,0.14133333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2823529411764706, 0.6425836216839678, 0.0, 1.0)"
1237,0.0,0.14133333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2823529411764706, 0.6425836216839678, 0.0, 1.0)"
1238,0.0,0.14133333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2823529411764706, 0.6425836216839678, 0.0, 1.0)"
1239,0.0,0.14133333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2823529411764706, 0.6425836216839678, 0.0, 1.0)"
1240,0.0,0.10533333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.20392156862745098, 0.603521722414456, 0.0, 1.0)"
1241,0.0,0.10533333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.20392156862745098, 0.603521722414456, 0.0, 1.0)"
1242,0.0,0.10533333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.20392156862745098, 0.603521722414456, 0.0, 1.0)"
1243,0.0,0.10533333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.20392156862745098, 0.603521722414456, 0.0, 1.0)"
1244,0.0,0.10533333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.20392156862745098, 0.603521722414456, 0.0, 1.0)"
1245,0.0,0.10533333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.20392156862745098, 0.603521722414456, 0.0, 1.0)"
1246,0.09,0.09333333333333332,"(0.1803921568627451, 0.5918031526336025, 0.0, 1.0)","(0.1803921568627451, 0.5918031526336025, 0.0, 1.0)"
1247,0.0,0.11133333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2196078431372549, 0.6113341022683583, 0.0, 1.0)"
1248,0.0,0.11133333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.2196078431372549, 0.6113341022683583, 0.0, 1.0)"
1249,0.0,0.09533333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.18823529411764706, 0.5957093425605536, 0.0, 1.0)"
1250,0.0,0.09533333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.18823529411764706, 0.5957093425605536, 0.0, 1.0)"
1251,0.0,0.09533333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.18823529411764706, 0.5957093425605536, 0.0, 1.0)"
1252,0.3,0.09533333333333334,"(0.596078431372549, 0.7988312187620146, 0.0, 1.0)","(0.18823529411764706, 0.5957093425605536, 0.0, 1.0)"
1253,0.0,0.11533333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.22745098039215686, 0.6152402921953095, 0.0, 1.0)"
1254,0.3,0.11533333333333334,"(0.596078431372549, 0.7988312187620146, 0.0, 1.0)","(0.22745098039215686, 0.6152402921953095, 0.0, 1.0)"
1255,0.0,0.13533333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.26666666666666666, 0.6347712418300654, 0.0, 1.0)"
1256,0.3,0.13533333333333333,"(0.596078431372549, 0.7988312187620146, 0.0, 1.0)","(0.26666666666666666, 0.6347712418300654, 0.0, 1.0)"
1257,0.0,0.2053333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.40784313725490196, 0.7050826605151864, 0.0, 1.0)"
1258,0.0,0.2053333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.40784313725490196, 0.7050826605151864, 0.0, 1.0)"
1259,0.0,0.2053333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.40784313725490196, 0.7050826605151864, 0.0, 1.0)"
1260,0.0,0.2053333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.40784313725490196, 0.7050826605151864, 0.0, 1.0)"
1261,0.0,0.2053333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.40784313725490196, 0.7050826605151864, 0.0, 1.0)"
1262,0.0,0.2053333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.40784313725490196, 0.7050826605151864, 0.0, 1.0)"
1263,0.0,0.19533333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.39215686274509803, 0.697270280661284, 0.0, 1.0)"
1264,0.0,0.19133333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3764705882352941, 0.6894579008073818, 0.0, 1.0)"
1265,0.0,0.15799999999999997,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)"
1266,0.24,0.15799999999999997,"(0.4784313725490196, 0.740238369857747, 0.0, 1.0)","(0.3137254901960784, 0.6582083813917724, 0.0, 1.0)"
1267,0.0,0.20599999999999996,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.40784313725490196, 0.7050826605151864, 0.0, 1.0)"
1268,0.0,0.20599999999999996,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.40784313725490196, 0.7050826605151864, 0.0, 1.0)"
1269,0.0,0.20599999999999996,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.40784313725490196, 0.7050826605151864, 0.0, 1.0)"
1270,0.0,0.20599999999999996,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.40784313725490196, 0.7050826605151864, 0.0, 1.0)"
1271,0.0,0.20599999999999996,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.40784313725490196, 0.7050826605151864, 0.0, 1.0)"
1272,0.5,0.20599999999999996,"(1.0, 0.996078431372549, 0.0, 1.0)","(0.40784313725490196, 0.7050826605151864, 0.0, 1.0)"
1273,0.0,0.33933333333333326,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6745098039215687, 0.8378931180315263, 0.0, 1.0)"
1274,0.0,0.33933333333333326,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6745098039215687, 0.8378931180315263, 0.0, 1.0)"
1275,0.0,0.33933333333333326,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6745098039215687, 0.8378931180315263, 0.0, 1.0)"
1276,0.0,0.33933333333333326,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6745098039215687, 0.8378931180315263, 0.0, 1.0)"
1277,0.0,0.32133333333333336,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6431372549019607, 0.8222683583237216, 0.0, 1.0)"
1278,0.0,0.32133333333333336,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6431372549019607, 0.8222683583237216, 0.0, 1.0)"
1279,0.0,0.32133333333333336,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6431372549019607, 0.8222683583237216, 0.0, 1.0)"
1280,0.0,0.32133333333333336,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6431372549019607, 0.8222683583237216, 0.0, 1.0)"
1281,0.0,0.32133333333333336,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6431372549019607, 0.8222683583237216, 0.0, 1.0)"
1282,0.0,0.32133333333333336,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6431372549019607, 0.8222683583237216, 0.0, 1.0)"
1283,0.0,0.30133333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6039215686274509, 0.8027374086889658, 0.0, 1.0)"
1284,0.0,0.30133333333333334,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.6039215686274509, 0.8027374086889658, 0.0, 1.0)"
1285,0.0,0.2813333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5647058823529412, 0.7832064590542099, 0.0, 1.0)"
1286,0.0,0.2813333333333333,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.5647058823529412, 0.7832064590542099, 0.0, 1.0)"
1287,0.0,0.18133333333333335,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.3607843137254902, 0.6816455209534794, 0.0, 1.0)"
1288,0.13999999999999999,0.18133333333333335,"(0.27450980392156865, 0.6386774317570165, 0.0, 1.0)","(0.3607843137254902, 0.6816455209534794, 0.0, 1.0)"
1289,0.0,0.19533333333333336,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.39215686274509803, 0.697270280661284, 0.0, 1.0)"
1290,0.0,0.19533333333333336,"(0.0, 0.5019607843137255, 0.0, 1.0)","(0.39215686274509803, 0.697270280661284, 0.0, 1.0)"
